# ID,H_Eisenberg,uH_Eisenberg,H_GRAVY,uH_GRAVY,Z3_1,Z3_2,Z3_3, Z5_1,Z5_2,Z5_3, Z5_4,Z5_5,S_AASI, uS_AASI, modlas_ABHPRK, H_argos, uH_argos, B_Builkiness, uB_Builkiness, charge_phys, charge_acid, Ez, flexibility, u_flexibility, Grantham, H_HoppWoods, uH-HoppWoods, ISAECI, H_Janin, uH_Janin, H_KyteDoolittle, uH_KyteDoolittle, F_Levitt, uF_Levitt, MSS_shape, u_MSS_shape, MSW, pepArc, pepcats, polarity, u_polarity, PPCALI, refractivity, u_refractivity, t_scale, TM_tend, u_TM_tend,Length,BomanIndex,Aromaticity,AliphaticIndex,InstabilityIndex, NetCharge, MW, IsoelectricPoint, HydrophobicRatio
AP00593,0.8367070895522388,0.21545972964029797,0.8226876814599752,0.38269167299172957,0.3142660719991193,0.15858580182160284,0.3236617106045868,0.3460449931209142,0.16013938220339854,0.3243992494557864,0.024741119268531727,0.423273936148214,0.31162304903042726,0.12816197552515182,0.0,0.6122648902821316,0.4160238820830314,0.5673169231692318,0.17289500362058052,0.3710869565217391,0.3710869565217391,0.5967926120848014,0.46817228892700585,0.27008674030514496,0.23828303561685862,0.4796989051094891,0.22010273196688496,0.5015324840000542,0.7925100119060505,0.3002166747570378,0.8239534589604149,0.3795758390223781,0.644534012162353,0.24550788453117323,0.42917639891605486,0.08074148264397683,0.21189257163388123,1.0,0.3333333333333333,0.34562211981566826,0.19323202763293046,0.3208343977374184,0.2411584775085814,0.08525525491401911,0.19022122124713442,0.658399209486166,0.3112102429064236,0.22916666666666666,0.12617994648431696,0.08333333333333333,0.5059171597633136,0.21075749751274264,0.24472854059438817,0.20341469270766901,0.7243290683172433,0.8666666666666666
AP00597,0.8134594882729211,0.44319414979370303,0.7698050601410205,0.7756575862765862,0.43627780196783406,0.24425188927661587,0.14537954968184397,0.48394183527724083,0.19429482694091407,0.1978649383080633,0.044448091389938965,0.21698132361201658,0.5365926443098128,0.10863153052389243,0.5,0.6034482758620688,0.7138472037935769,0.5818258182581825,0.2300357438719098,0.3577639751552795,0.3577639751552795,0.6618198841027889,0.5102507555337744,0.3917398539734033,0.2863588851715583,0.47041188738269035,0.38737147121846743,0.43940741398011246,0.7589256722279777,0.479413608179203,0.7688305118430325,0.7583855372075099,0.6166434329353296,0.18402313004172546,0.44196022308699034,0.13126655793067654,0.2263925780498132,1.0,0.3333333333333333,0.43021724818959867,0.6689927533026724,0.2953923046750313,0.19692216491784348,0.09761276400155405,0.2768583681887159,0.6778091473743647,0.5731993139860347,0.125,0.17548684406124576,0.07142857142857142,0.5934065934065933,0.13504713389176276,0.19793569096242183,0.10818258214095455,0.7663171509076632,0.7428571428571428
AP00601,0.8575,0.25741351946589386,0.87208627125674,0.39856270494404045,0.38780295797806097,0.049413057595284485,0.31493740774934387,0.4417275658873417,0.11375113476719573,0.33167077255453575,0.01953247416327753,0.4385529013934539,0.28764385937253645,0.13674255162623603,0.5,0.7351097178683386,0.34289660335938227,0.6145801458014579,0.1681228722585667,0.355304347826087,0.355304347826087,0.6670373864256987,0.36895368782161236,0.168673217334817,0.29463756447574474,0.4434306569343066,0.28887955659954073,0.5570330669447187,0.8274488581015262,0.34813963003205883,0.8715315543189581,0.3962244791333226,0.7563852354688163,0.1750630299247941,0.49420311836437536,0.09459305107391186,0.26639719752088387,1.0,0.3333333333333333,0.2773425499231951,0.3115885446042269,0.3272645124889332,0.2971536433256028,0.06760521676937542,0.2591869666140291,0.7143478260869565,0.3413414995403027,0.1875,0.10912739705663747,0.15,0.5201183431952664,0.1866764698159284,0.2170568376777907,0.17214241767146618,0.6774446856667744,0.975
AP00602,0.8625373134328358,0.269271079372861,0.8743260058067192,0.3993153234482071,0.4202378460407744,0.034516792380571794,0.3119513947845429,0.46723622990182295,0.10002450751966638,0.33453323696801557,0.019458089050863582,0.4396140649285903,0.269198328866467,0.13764306854748237,0.5,0.7499216300940438,0.3681005270110874,0.6137851378513783,0.16905192098741187,0.355304347826087,0.355304347826087,0.7183953130430465,0.38564894225271584,0.11585791358411475,0.3062719527192618,0.44096715328467156,0.30355973331814035,0.5677877285112637,0.8313453836995346,0.3547345735538281,0.8738080182117114,0.39800446231056613,0.7619855748833261,0.1985583179104651,0.49926287690347626,0.1002918120005207,0.27631366208569114,1.0,0.3333333333333333,0.27073732718894017,0.31751382350842355,0.30772162816428145,0.30483861909588345,0.08202717795958946,0.2696376642764072,0.720395256916996,0.3550593465788683,0.1875,0.10618403448788467,0.15,0.5378698224852072,0.17627287766194893,0.2170568376777907,0.1734582861258882,0.6774446856667744,0.975
AP00603,0.8682462686567165,0.268664484033233,0.8616341766901701,0.42683642988783166,0.4670504031778112,0.11843998201708378,0.3395824103111174,0.5357786520646661,0.1174003389631592,0.3500180037354514,0.01735549921653552,0.46581311881467313,0.19910531294340214,0.2192025003503731,0.5,0.7971786833855797,0.4886799726895265,0.6563180631806317,0.1786867264100628,0.355304347826087,0.355304347826087,0.8333250583387113,0.40949113779302465,0.2030240076642132,0.3276871897865111,0.43193430656934306,0.3239274705444013,0.6256163779111515,0.8249161164628207,0.35248116923302636,0.8583280637409891,0.41996465374450065,0.6975816716164615,0.19395567905895178,0.4714637808651338,0.11647761699996693,0.315548369711668,1.0,0.3333333333333333,0.23471582181259606,0.36201410924681693,0.2430646128405376,0.32636851234799824,0.1011592767835205,0.26126571574033325,0.7181422924901185,0.3959912518195371,0.1875,0.08731975620633269,0.15,0.5715976331360948,0.19987395950949247,0.2170568376777907,0.177030732984686,0.6774446856667744,0.9099999999999999
AP00627,0.5402142513240251,0.46318318657512414,0.46154051992882095,0.6802942279520614,0.3616818389659438,0.19634519249723514,0.3883901297563307,0.43609387510970177,0.14515833962166666,0.4084358593631249,0.1921541099371922,0.09994566252388588,0.6541297747580515,0.1500160962744903,0.5,0.25017696430377184,0.4352659622892218,0.49165652946852056,0.08719202862508438,0.42917251051893407,0.42917251051893407,0.4710020164293347,0.7449786975045648,0.39841311162029863,0.3676189845589278,0.7099128796797739,0.46573740121636886,0.29913068950147015,0.4771637762779801,0.5014625278952329,0.46232615444869196,0.6581938671243549,0.5762108749503881,0.09138998402895064,0.4998370755401947,0.029850672723956435,0.3420085013169218,1.0,0.6666666666666666,0.7121549972746645,0.6305926227945569,0.41130648956804466,0.2781601681692187,0.01928616452107669,0.40723958850905095,0.36465638148667606,0.588514917683434,0.3020833333333333,0.46777310501253966,0.06451612903225806,0.2897499522809697,0.20410907810585766,0.33626653384249267,0.31982543874787095,0.8349808305233498,0.3774193548387097
AP00660,0.7807369402985075,0.27382865604856294,0.6845707175445873,0.37688646152459415,0.3846772684914218,0.28119571129649057,0.17162190369877175,0.4337683721635922,0.19976936467994688,0.19734641345729573,0.10516030211799499,0.22254769483427217,0.46764149456093346,0.06548775900255263,0.5,0.5119514106583072,0.37765580537370996,0.4165304153041529,0.19123102707921985,0.3423913043478261,0.3423913043478261,0.6202770468199195,0.5635124833238041,0.3277442655525165,0.22557589484518434,0.5228102189781022,0.32077787533548496,0.39680983590892277,0.7171771836778872,0.32666428289334165,0.682812697609713,0.3735291898038271,0.5597510960260215,0.1751943510973865,0.37000242674270456,0.1201160653079532,0.20362885116320847,1.0,0.3333333333333333,0.4855350742447518,0.3074758082486538,0.39379309097544946,0.19100927589068847,0.12185294413318433,0.2282287918403272,0.6056324110671937,0.3643870617676343,0.22916666666666666,0.21467593280808678,0.16666666666666666,0.33284023668639057,0.14055265253962837,0.2255797221761027,0.2083667849666484,0.7645618735276456,0.5958333333333333
AP00694,0.8134490590525634,0.2883499302321669,0.7444863217499506,0.5672767770412476,0.3500176484389326,0.422617716068286,0.14420457913720303,0.40832227778747815,0.28078488896052545,0.21356338469325456,0.09230413578928592,0.2376594572502396,0.48454989752483046,0.11901033022713899,0.0,0.519626550361183,0.5111367292633943,0.43160388125620375,0.24415730091006135,0.34706994328922497,0.34706994328922497,0.6052115196559902,0.6419071767718199,0.20274091091506097,0.18605058198868232,0.48770231672484926,0.27571578754374126,0.35432524738056786,0.7946841602469682,0.31409499391127754,0.7449205712054813,0.5572657970609045,0.4661415579863856,0.17389371120976405,0.3105736081179818,0.1252517243018149,0.15719424038991006,1.0,0.3333333333333333,0.43324651038536055,0.4958147275142764,0.29442111474191585,0.14790506870406223,0.12731128134857655,0.15621026629764148,0.6714899467262416,0.41993310401237827,0.21875,0.18793505729668242,0.043478260869565216,0.5279135580138925,0.17195736086739608,0.2256073938790193,0.1878090368180556,0.8479837405884798,0.6217391304347826
AP00728,0.6390724946695097,0.3078875797644913,0.6268886650471056,0.2793153105949964,0.25500499300221335,0.4616752973564003,0.47728496101708134,0.4188049374234126,0.40964162971225276,0.543204339251807,0.17754169045565024,0.4034384044648276,0.5152924483682794,0.06563076330876648,0.5,0.3298253470667264,0.23269723670683362,0.5815986731295885,0.08136865164162087,0.4725465838509317,0.4725465838509317,0.30487917325710784,0.5758392550845381,0.37011479502571915,0.4409553216740881,0.49739311783107404,0.3380461205676663,0.40791552063486275,0.6970451347548436,0.2776803127018801,0.6303998265551322,0.2665929311213087,0.37307311554235617,0.09623020131029615,0.5547353261513306,0.0920702579484928,0.4768705649869756,1.0,0.6666666666666666,0.3676395289298516,0.3146312215018994,0.276865992561649,0.45303818727146977,0.09999800743968892,0.3972667134281465,0.6182947487295314,0.24946819482938357,0.19791666666666666,0.38286011595064673,0.2380952380952381,0.3448858833474218,0.29087636069754075,0.2999612596159168,0.22358321390787608,0.7893205228878932,0.557142857142857
AP00729,0.7552367472979928,0.060729676882861953,0.6580757733949285,0.056515797122945174,0.07935715132951483,0.5235994196318096,0.43797519729951045,0.14143907316010346,0.34245432037577095,0.41089178205180776,0.10394336714281632,0.6805303141741363,0.4842318711367949,0.17933480667559,0.0,0.29537347313803913,0.14300760286355219,0.3136614124761936,0.09828089182318697,0.21697151424287855,0.21697151424287855,0.5427392058402049,0.6320458981486958,0.1835357659100102,0.023739521499745342,0.4960986659954694,0.14164231076286837,0.1932257438171533,0.8553694794555315,0.11584381425297426,0.6561623703135155,0.05105273586655581,0.2254473102863078,0.03206961892819578,0.38945507074164176,0.0508047667489949,0.10023323019169478,0.0,0.3333333333333333,0.46776841993749696,0.17041814138409164,0.25027446890136257,0.22297501497179148,0.051339056021182695,0.09221735918134283,0.5539048657489436,0.10906646651154536,0.28125,0.2559449055017608,0.03448275862068965,0.15425423382983067,0.2487908292263028,0.11705130333720737,0.2369032166090173,0.29719617534297194,0.4482758620689655
AP00730,0.7087746750120366,0.10677868842901146,0.6320493437336938,0.19534402816936466,0.1133321560249436,0.4068583770149541,0.4430345885849955,0.19726946737224582,0.278531134404204,0.4127514078135627,0.09160713301972033,0.5533709792760051,0.6529397405318537,0.11149030709895674,0.0,0.3269289109111133,0.17540858264327644,0.34516990331193614,0.011999863249704517,0.24589060308555397,0.24589060308555397,0.5488019142464974,0.6035153728397794,0.2232282851405629,0.13371540970655899,0.528196373910996,0.127004638448604,0.20008420622419812,0.7697802792510012,0.1431718902082256,0.6293157961300117,0.18329139316838777,0.38230665006090275,0.07253591109451797,0.45919329397052305,0.05391860773461506,0.14367921002077516,1.0,0.6666666666666666,0.5066151330459344,0.2724010653930794,0.19471051141528886,0.2653020374582945,0.01444767156476727,0.2196775668845374,0.52584470228229,0.15271670697555823,0.3020833333333333,0.29650134028973274,0.06451612903225806,0.20041992746707393,0.20207729636371494,0.14461231944213848,0.2736190415450528,0.45637211880456374,0.4612903225806452
AP00737,0.8360074626865672,0.23652437051055603,0.7399419328079636,0.4854572460636425,0.26702341920488093,0.7759417015373858,0.07074315164321279,0.32261233989749727,0.4093687760392396,0.13226398916149223,0.04878708590481681,0.08761679141365437,0.717956802774712,0.1448933297268131,0.0,0.47486134555100074,0.4599771049829463,0.2382600749084413,0.251172198029841,0.3010033444816054,0.3010033444816054,0.5901929856053275,0.7070413862866692,0.5278271508337845,0.05266678962344585,0.4920690623245368,0.2822579474832858,0.22566952339639043,0.8300265596509779,0.2656662277610866,0.7380607251607633,0.4673439232420432,0.32616428967722993,0.1211379219288603,0.07851941860844988,0.15298992759512542,0.06904628650788712,0.0,0.3333333333333333,0.4684509039347751,0.4647762911185186,0.2764204558156577,0.04503652272645206,0.09210046494329896,0.02907009547098599,0.6721799939191243,0.35449947844050334,0.25,0.16480943614138205,0.038461538461538464,0.41238051888939464,0.15883458330219355,0.19793569096242183,0.19014627430089212,0.7663171509076632,0.5
AP00738,0.8387086307592472,0.27211619200735043,0.7574702901556273,0.5821527162734749,0.3241413929469277,0.6578775525569553,0.10842519792089393,0.40629687785767693,0.3626412052597069,0.15037314529707183,0.06360415102225465,0.10815713561172113,0.6593814475388823,0.2637004278747788,0.0,0.5858661578301757,0.6533334362171791,0.33599553386838205,0.25841141724544814,0.2722117202268431,0.2722117202268431,0.700902118326666,0.6294279961220076,0.6800664668034341,0.11523256659336097,0.49412884798476675,0.3534327969653221,0.3056456052843766,0.8173856572092782,0.300403896311562,0.7532346132485801,0.5541387993117963,0.4328641788566893,0.15628728012386242,0.15706432714601873,0.13866444804828298,0.0765878176514006,0.0,0.3333333333333333,0.4439324116743473,0.6222500054324192,0.2544241772253825,0.08327638540916883,0.08151848910636038,0.08917194823593144,0.6757174772297645,0.45704164269147884,0.21875,0.1586468546609704,0.043478260869565216,0.4816053511705687,0.10377219551346088,0.17026398804582435,0.1726854596066838,0.6840962631068409,0.5652173913043478
AP00739,0.8184133679428942,0.3112923477951433,0.7392927343876796,0.6258401813141297,0.31978038629743544,0.5746294643277294,0.10706580613464643,0.4027139843521128,0.3260612183734059,0.1556513877630689,0.06610993610573361,0.13605112636322267,0.6694061923791378,0.2599087506151346,0.0,0.5308709281722774,0.6598013495744285,0.3485082676913725,0.24806981112755572,0.2722117202268431,0.2722117202268431,0.6528754886744109,0.6315161458721754,0.6616086406370297,0.11619424523805578,0.5026975563313234,0.37313141393242144,0.2822302861865545,0.8026466255994203,0.3361355493696908,0.7362106223984253,0.5969694556401984,0.4288059618896533,0.12821220747219633,0.2169930020126138,0.12317365819379238,0.07358850889833979,0.0,0.3333333333333333,0.4785280170974424,0.6730745597002947,0.2822719758198357,0.08650066900480242,0.06854177600495508,0.12394570272915782,0.6550953772125794,0.49549488504611944,0.21875,0.18566645768835519,0.043478260869565216,0.4661692822227939,0.11281879738648651,0.17026398804582435,0.1754053587640778,0.6840962631068409,0.5652173913043478
AP00740,0.816953277092797,0.3099722751811318,0.7483815122716535,0.633235993765823,0.2814205712640682,0.5916817429239327,0.11335740535814014,0.3734855043199121,0.33568413423997645,0.16127382425808792,0.06775915375117593,0.13077826407683074,0.7030893350423953,0.2494492880172102,0.0,0.5091999454818045,0.6483410032869761,0.35521398692247785,0.24819963256103342,0.2722117202268431,0.2722117202268431,0.6003415054301954,0.6480721903199343,0.6501596722944613,0.09799928528043123,0.5098381466201206,0.366463933372369,0.2600228102671985,0.8048490096330772,0.3378928708699408,0.7461082914973526,0.6047005141406134,0.4158196675951375,0.1304389132645634,0.20874306597838596,0.12602602748127795,0.03497240870268173,0.0,0.3333333333333333,0.4842716890402727,0.6682899473610151,0.27967391188976254,0.06637489920353429,0.06877899000909095,0.10661247594639606,0.6497336312081113,0.4912262581025598,0.21875,0.18258348898985918,0.0,0.5109338821713404,0.10377219551346088,0.17026398804582435,0.17089876722915434,0.6840962631068409,0.5652173913043478
AP00772,0.6737639925373136,0.298615856994222,0.6049357113231025,0.407585966020073,0.27187001454699977,0.2237924319119059,0.25082360395725933,0.3289825665189912,0.1762699037303206,0.2724796281473078,0.09137374777724959,0.20983452405928138,0.6050222686425982,0.020322813100169826,0.5,0.44298589341692785,0.39920734215824505,0.4197766977669776,0.06981608503886405,0.4141304347826087,0.4141304347826087,0.404324512189067,0.5892652944539737,0.26559007118353445,0.23914934779595443,0.6049270072992701,0.3244083048040604,0.3043807565492862,0.6115651044485334,0.4056564987046181,0.6043695459719237,0.39460829835046746,0.7044265309008617,0.11141360033965504,0.3453621407915225,0.02749398722304463,0.2319231114704033,1.0,0.3333333333333333,0.6035266257040451,0.3299325662249236,0.33796824559205474,0.17502382849223636,0.019755057914086598,0.2536910956362663,0.49649209486166,0.4020982143321594,0.4791666666666667,0.30453768396016057,0.04166666666666666,0.36908284023668636,0.1515454548106913,0.419226299186452,0.4530826774312147,0.8575453831585754,0.6229166666666667
AP00773,0.6624243646631707,0.24304588502652602,0.5781160671247773,0.3959395822333307,0.3329274979985004,0.35706214231615124,0.28621987117792996,0.36177222463144026,0.2284892872659134,0.2930144176209908,0.10070695001767734,0.09602984924841872,0.7046499439688776,0.13001513856732688,0.5,0.3051766500042362,0.1821176543144225,0.4107057286789082,0.11246116496555723,0.4209165687426557,0.4209165687426557,0.44357549545971175,0.6589402438459043,0.24623357149423739,0.2633020715691227,0.6156539751430263,0.22329320468159541,0.3041535894517202,0.5924357087902926,0.2872092771266101,0.5797257988986838,0.39136765913840105,0.5150156520542598,0.030871577284245912,0.3774261278204731,0.059512930937849255,0.23814517832302798,1.0,0.3333333333333333,0.630838211483373,0.32782898379439107,0.4084190888333593,0.19848830070731618,0.05659825693040926,0.29108061697566995,0.4754406580493536,0.3016181763672282,0.3645833333333333,0.33212869477177487,0.10810810810810813,0.28018551095474176,0.14822129852458346,0.36388289335325696,0.3504374348162098,0.8296457111182964,0.4918918918918919
AP00774,0.673860427591771,0.21852917231678828,0.5664129496564172,0.34861193397847884,0.35874065753962026,0.38350436454737397,0.2641274103910578,0.3741351959468442,0.23091055930787108,0.25801988875420817,0.10811334230760626,0.1109853240707518,0.6954271787158429,0.13827450524882343,0.5,0.3122934847072778,0.20294110539588103,0.3550121987706364,0.10744505685093882,0.39764982373678026,0.39764982373678026,0.48872744448932337,0.6512138210251419,0.2757588552703408,0.24757753409314523,0.6298579601499309,0.2582072459151614,0.3104681386271061,0.587907314176391,0.298422257959612,0.5670514323606521,0.34281059008657466,0.5513421779862164,0.07569369142210394,0.32236386875257195,0.07363685966841806,0.22544371372180588,1.0,0.3333333333333333,0.6539627184788476,0.35327725047327024,0.42393680418565727,0.19001858292008236,0.07762789899937184,0.2874531317669893,0.4601858775771819,0.32681210190270243,0.3645833333333333,0.3170864487201636,0.13513513513513514,0.23412761874300336,0.09569496498047295,0.3362111904366595,0.3456457228178906,0.7902443530879024,0.4918918918918919
AP00775,0.6465409439290036,0.25891405134969336,0.5514813859898887,0.3925344796731028,0.31540187064375685,0.3308233304486864,0.2741540155064834,0.35574648121476005,0.20995649005672937,0.28133911945315704,0.11481787602846069,0.12678327669969658,0.7098844864097895,0.11898417221112005,0.5,0.3215707870880285,0.18996351075189974,0.36184496980104947,0.09389698160176516,0.39764982373678026,0.39764982373678026,0.43413931780944376,0.6666666666666667,0.21590698336649722,0.24010981351262883,0.6427303215624384,0.2558513939221376,0.2679692298799206,0.5763230488850145,0.30452416016771305,0.5515468674694678,0.38615391559736634,0.5962458003187736,0.06280143024401276,0.3319632348480249,0.04955568512365109,0.2178694458403431,1.0,0.3333333333333333,0.6708597998920581,0.34882701684109524,0.3826483842574787,0.17947184465439428,0.04612392858035986,0.28548289934813015,0.4440337570772353,0.3235762174095688,0.3645833333333333,0.34435051968870906,0.08108108108108109,0.2811450503758197,0.11198276500379803,0.3362111904366595,0.34461216113808085,0.8034089334380341,0.4918918918918919
AP00776,0.6685054457442517,0.24662824394638314,0.5890120730435953,0.38780289021489145,0.3316477156422584,0.36240841470872953,0.28361173902079356,0.36610910998941165,0.23015900781022092,0.2909109596085513,0.10103170830472367,0.09614337462661462,0.6819669267249268,0.12573553554274974,0.5,0.30975175802762006,0.17678089515560896,0.39897398973989734,0.11560836006042381,0.4209165687426557,0.4209165687426557,0.4619325646086983,0.6615054162223976,0.2604194232533416,0.25044458403744235,0.616097849674492,0.22556949962367706,0.3043810501010089,0.6013871865154472,0.2918058200004078,0.5908004881066726,0.3837775306793799,0.492311573346787,0.01684758074460328,0.3741147718124,0.06278460917743761,0.21262572192240742,1.0,0.3333333333333333,0.6241956241956244,0.31931479130702844,0.4143891999549742,0.18967106588160257,0.07377636238894664,0.27485185358803627,0.48383719688067506,0.29565461991201797,0.3645833333333333,0.32825965552292297,0.10810810810810813,0.28018551095474176,0.1375570618277338,0.36388289335325696,0.34658737066410555,0.8296457111182964,0.4918918918918919
AP00793,0.9025,0.2958440376267389,0.863127333056823,0.613742970083266,0.3669617065220158,0.6427223304527366,0.1156353981804396,0.42538433684900373,0.34933674367550666,0.1853234584787232,0.030465765242345805,0.14713244466902928,0.5541817751852438,0.051682067925934445,0.0,0.57923197492163,0.47088182520364474,0.4244937449374491,0.38361152126960846,0.3208695652173913,0.3208695652173913,0.6691226850702547,0.6739279588336192,0.34319953134643866,0.1351048864430622,0.46313868613138687,0.31363901555577434,0.3934229367763839,0.8759606017967313,0.32458150129325136,0.8649298090299736,0.6138101916079381,0.39049639372083134,0.2768777446897961,0.15464948735060352,0.2774827389214222,0.08014012395580697,0.0,0.3333333333333333,0.34838709677419366,0.42016940714876694,0.26979242346769633,0.09173752951144588,0.14624648760749023,0.0749281627792591,0.737588932806324,0.43069915054088376,0.1875,0.07899137802883897,0.0,0.6745562130177516,0.1654036359180387,0.19793569096242183,0.1433086729143063,0.7663171509076632,0.715
AP00794,0.8947761194029852,0.30371181648116735,0.8489423475736209,0.6243796243516581,0.3374421241665621,0.6386095709076378,0.11171328599209104,0.3945101930425876,0.34367032898756333,0.1749657410933319,0.04474946742020104,0.15115602307308806,0.589228283146776,0.04577458365244188,0.0,0.57923197492163,0.47088182520364474,0.4020745207452072,0.38156318034459613,0.3208695652173913,0.3208695652173913,0.6666203266967876,0.6572327044025156,0.3402471634741733,0.1328045511249526,0.4672445255474452,0.3183874817822535,0.3852712905959246,0.8732330338781253,0.32802364770855924,0.851271025673454,0.622949769221571,0.40636402206194305,0.2794865344477594,0.163088485105867,0.279585466470276,0.08358932902182692,0.0,0.3333333333333333,0.3559907834101384,0.4274543830357215,0.29202101368848066,0.0960136055125691,0.1472001928625184,0.08871055424680939,0.7326086956521738,0.4355577697894151,0.1875,0.08758733462167387,0.0,0.6053254437869823,0.1654036359180387,0.19793569096242183,0.1450006377694576,0.7663171509076632,0.715
AP00819,0.8836681974741677,0.4042647229270099,0.8823660785502344,0.5895905134833144,0.5383265133551829,0.056111437723905894,0.1077278862916596,0.6483693370442972,0.10747543074687398,0.2278541599787821,0.038200157911772566,0.2513015096488106,0.17168532240264867,0.13677586845043596,0.5,0.8649626235833133,0.6717426392331431,0.644081056195177,0.3108052376525326,0.3010033444816054,0.3010033444816054,0.9037210741197628,0.42864054184808903,0.487313568325121,0.32595411171326677,0.38910724312184164,0.4077068889600356,0.5866799999697331,0.8770845995653876,0.3416139134323945,0.8786761486900606,0.5869316274427071,0.6334649652426487,0.3428366731864539,0.5116477816304911,0.15565244763157982,0.3532740501212611,1.0,0.3333333333333333,0.21694434597660403,0.41989621932584376,0.3278118192197416,0.2727680489529463,0.19001386302405826,0.2618578708304044,0.8259653390088172,0.4829786402288306,0.11458333333333333,0.14080456484202583,0.2307692307692308,0.5598543468365954,0.22985085881916495,0.17029165974874094,0.10630303803356916,0.7694581735876945,0.8999999999999999
AP00823,0.8863805970149253,0.3967190991210028,0.8700598447591397,0.684521218990979,0.41873843455689413,0.1230634468683322,0.11416021273032241,0.4614236303987674,0.12499722626160721,0.20141239582165313,0.053327146101666785,0.1554681278720107,0.3738767144884127,0.12703651457189005,0.5,0.5722122704881325,0.5199579870981839,0.641224269385551,0.26768636918541433,0.2962732919254658,0.2962732919254658,0.7368055210764111,0.5680797190231152,0.4158457787597913,0.2610299182622611,0.42114181438998954,0.38081038108452686,0.4963034890959604,0.8549471958931857,0.41936587928468927,0.8738730600372185,0.6753280605724433,0.4099642402569855,0.169017471661718,0.5768009897643457,0.08836676593960659,0.21407398852831347,1.0,0.3333333333333333,0.3016238753565943,0.5441109203840169,0.45400482134680925,0.20796477884725625,0.12904402058905912,0.23182558378913448,0.7667419536984754,0.519884427350424,0.125,0.1373569198751301,0.14285714285714285,0.5426880811496197,0.1950739174959956,0.17026398804582435,0.10883723373125145,0.7016490369070165,0.7428571428571428
AP00858,0.90898392652124,0.3576765114795732,0.8846632421912388,0.7399946266228672,0.48015997075796124,0.22357158135668553,0.0499428083217874,0.6082158786335996,0.15695141324484072,0.16811643066529328,0.02788916922968577,0.3188680852880345,0.3760050449314202,0.16483810461202,0.0,0.7795997106341933,0.744451767119386,0.6357640499481916,0.3177155308078063,0.23478260869565218,0.23478260869565218,0.8787891518639744,0.5569776135813871,0.31162677221918417,0.21987326377427854,0.38910724312184164,0.2904081304650451,0.4608747510139691,0.9112541317325386,0.3310001821712275,0.8807774999756791,0.7347884098929975,0.5272021148134853,0.35713748381173727,0.4346599526785171,0.1227203439840218,0.16091453682399512,0.0,0.3333333333333333,0.2868958997991257,0.5293207517902707,0.16783057194928033,0.15824097772632612,0.12779318404555945,0.21352166002558196,0.8004256612952265,0.4941284149272056,0.11458333333333333,0.09392688476975679,0.0,0.8247610377787893,0.1455249229584235,0.14261995683214346,0.09268853590642047,0.3208462284632085,0.8
AP00862,0.8059235074626865,0.2851202912479151,0.7710493571132311,0.4116908847130584,0.3883789139012637,0.15647010340176834,0.3255263186120056,0.41413042542808487,0.16464824805752007,0.3435125676435312,0.03348980615855913,0.4350870128532229,0.27396342424720155,0.13595651078262175,0.5,0.5877742946708463,0.299758155305449,0.5547955479554796,0.17747789234253536,0.3710869565217391,0.3710869565217391,0.6806017576088568,0.4721745759481608,0.21970656665254007,0.276234881930866,0.47285583941605835,0.2381736089367006,0.5055636201308662,0.781632211278277,0.3211775566411637,0.771405084102694,0.41291936837255205,0.5877527930985715,0.22964453353820638,0.4773352342817852,0.10208984651832433,0.30566783436629835,1.0,0.3333333333333333,0.3637992831541219,0.2401571311592119,0.3268667084549025,0.2899122231447663,0.10373706579216464,0.24595511144476945,0.6541501976284585,0.3042709002792455,0.22916666666666666,0.18421101531143155,0.16666666666666666,0.3905325443786983,0.1647439656656368,0.24472854059438817,0.21777294656992577,0.7386484364173865,0.8125
AP00866,0.9368828932261767,0.3714936989620407,0.9374980059343394,0.6601547462847625,0.4647291163782341,0.24385103382555806,0.10933939502291828,0.529021436968654,0.17979783818717632,0.2000341542917139,0.024876521390544516,0.21301167797004578,0.342661201324294,0.1599072156639666,0.5,0.7358331323848565,0.6946769661573289,0.635519432117398,0.3213840306039547,0.3010033444816054,0.3010033444816054,0.7816279842495025,0.53489906320095,0.31629640928858477,0.25626347959064916,0.40679393599101626,0.40157927596988663,0.5496757601133969,0.8998642876768216,0.4145266982042916,0.9392651107587242,0.6588704207675442,0.5501778662576292,0.3373079117697648,0.40422824915180666,0.19517020526571402,0.19275335281802536,1.0,0.3333333333333333,0.2402221434479501,0.44304232486167905,0.3223808734208894,0.18706251217709227,0.1525344458876086,0.1912373525669236,0.8089996959562177,0.5341310880336666,0.11458333333333333,0.054819270219894564,0.07692307692307693,0.7455621301775149,0.1775359757398988,0.17026398804582435,0.09316311141457265,0.7016490369070165,0.8999999999999999
